yearmonth,banner,category,brand,segment,pri_sales_tons,packgroup,sec_sales_tons,dp_name_under_invest_promotion,invest_sum_promotion,duration_invest_mean_promotion,dp_name_under_invest_media,invest_sum_media,duration_invest_mean_media,promo_in_month,media_in_month,pri_sales_tons_MA,history_correction,outlier_corrected_data,Insample Forecast,Actual Sales(Corrected),no_of_working_days,massive,ocd,ps_v2,ps_v3,packgroup_tdp,visibility,Error_reg
202404,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SANITIZER,0.046740001,SMALL BOTTLE,0.063960001,0,0,0,0,0,0,0,0,0.081180001,0.081180001,0.081180001,0.07,0.046740001,24,0,0,0,0,0,0,0.011180001
202405,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SANITIZER,0.110700002,SMALL BOTTLE,0.092906001,0,0,0,0,0,0,0,0,0.089380002,0.110700002,0.110700002,0.08,0.110700002,26,0,0,0,0,0,0,0.030700002
202406,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SANITIZER,0.073800001,SMALL BOTTLE,0.071750001,0,0,0,0,0,0,0,0,0.077080001,0.077080001,0.077080001,0.09,0.073800001,25,0,0,0,0,0,0,-0.012919999
202407,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SANITIZER,0,SMALL BOTTLE,0.020992,0,0,0,0,0,0,0,0,0.061500001,0.061500001,0.061500001,0.11,0.188115001,27,0,0,0,0,0,0,-0.048499999
202408,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SANITIZER,0,SMALL BOTTLE,0,0,0,0,0,0,0,0,0,0.0246,0.0246,0.0246,0.11,0.12322575,27,0,0,0,0,0,0,-0.0854
202409,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SANITIZER,-0.03042282,SMALL BOTTLE,0,0,0,0,0,0,0,0,0,-0.01014094,-0.01014094,-0.01014094,0.13,0.173899501,23,0,0,0,0,0,0,-0.14014094
202101,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,2.242800004,BOX,1.737485004,0,0,0,0,0,0,0,0,2.242800004,2.242800004,2.242800004,2.4,2.242800004,25,0,0,0,0,0,0,-0.157199996
202102,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,0.943920002,BOX,1.364300003,0,0,0,0,0,0,0,0,1.593360003,0.943920002,0.943920002,1.3,0.943920002,19,0,0,0,0,0,0,-0.356079998
202103,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.687680004,BOX,1.588710004,0,0,0,0,0,0,0,0,1.624800003,1.687680004,1.687680004,2.2,1.687680004,27,0,0,0,0,0,0,-0.512319996
202104,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.532880003,BOX,1.614145003,0,0,0,0,0,0,0,0,1.388160003,1.532880003,1.532880003,1.7,1.532880003,24,0,0,0,0,0,0,-0.167119997
202105,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,2.469960005,BOX,2.218485005,0,0,0,0,0,0,0,0,1.896840004,2.469960005,2.469960005,1.6,2.469960005,25,0,0,0,0,0,0,0.869960005
202106,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,2.193840005,BOX,2.248615005,0,0,0,0,0,0,0,0,2.065560004,2.193840005,2.193840005,2.1,2.193840005,26,0,0,0,0,0,0,0.093840005
202107,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,3.328200006,BOX,2.322165004,0,0,0,0,0,0,0,0,2.664000005,3.328200006,2.962074574,2.7,3.328200006,27,0,0,0,0,0,0,0.262074574
202108,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,3.047760007,BOX,2.501220005,0,0,0,0,0,0,0,0,2.856600006,3.047760007,2.962074574,2.2,3.047760007,26,0,0,0,0,0,0,0.762074574
202109,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,6.064560011,BOX,7.273795014,0,0,0,0,0,0,0,0,4.146840008,6.064560011,2.962074574,2.8,4.404316729,25,0,0,0,0,0,0,0.162074574
202110,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.281600003,BOX,1.712720004,0,0,0,0,0,0,0,0,3.464640007,1.281600003,1.281600003,2.3,1.281600003,26,0,0,0,0,0,0,-1.018399997
202111,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,2.418480005,BOX,2.037935004,0,0,0,0,0,0,0,0,3.254880006,2.418480005,2.418480005,1.3,2.418480005,26,0,0,0,0,0,0,1.118480005
202112,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,2.114640005,BOX,2.453990005,0,0,0,0,0,0,0,0,1.938240004,2.114640005,2.114640005,1.9,2.114640005,27,0,0,0,0,0,0,0.214640005
202201,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,2.560320005,BOX,2.113405005,0,0,0,0,0,0,0,0,2.364480005,2.560320005,2.560320005,2,2.560320005,22,0,0,0,0,0,0,0.560320005
202202,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.448640003,BOX,1.176125002,0,0,0,0,0,0,0,0,2.041200004,1.448640003,1.448640003,1.1,1.448640003,19,0,0,0,0,0,0,0.348640003
202203,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,0.815760002,BOX,1.468325003,2,5452920,34,0,0,0,4971780,0,1.608240003,0.815760002,0.815760002,1.8,0.815760002,27,0,0,0,0,0,0,-0.984239998
202204,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.136880002,BOX,1.292005003,0,0,0,0,0,0,481140,0,1.133760002,1.136880002,1.136880002,1.4,1.136880002,24,0,0,0,0,0,0,-0.263119998
202205,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.518480003,BOX,1.351885003,0,0,0,0,0,0,0,0,1.157040002,1.518480003,1.518480003,1.3,1.518480003,25,0,0,0,0,0,0,0.218480003
202206,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.524240003,BOX,1.399290003,0,0,0,0,0,0,0,0,1.393200003,1.524240003,1.524240003,1.7,1.524240003,26,0,0,0,0,0,0,-0.175759997
202207,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.566720004,BOX,1.548480003,0,0,0,0,0,0,0,0,1.536480003,1.566720004,1.566720004,2.2,1.566720004,26,0,0,0,0,0,0,-0.633279996
202208,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.073880002,BOX,1.730145004,0,0,0,0,0,0,0,0,1.388280003,1.073880002,1.073880002,1.8,1.073880002,27,0,0,0,0,0,0,-0.726119998
202209,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.920240004,BOX,1.579870003,0,0,0,0,0,0,0,0,1.520280003,1.920240004,1.920240004,2.2,1.920240004,25,0,0,0,0,0,0,-0.279759996
202210,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,2.152800004,BOX,1.474705003,0,0,0,0,0,0,0,0,1.715640003,2.152800004,2.152800004,1.9,2.152800004,26,0,0,0,0,0,0,0.252800004
202211,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.032840002,BOX,1.444505003,0,0,0,0,0,0,0,0,1.701960003,1.032840002,1.032840002,1.1,1.032840002,26,0,0,0,0,0,0,-0.067159998
202212,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.377000003,BOX,1.542300003,1,54855,14,0,0,0,54855,0,1.520880003,1.377000003,1.377000003,1.5,1.377000003,27,0,0,0,0,0,0,-0.122999997
202301,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,0.990000002,BOX,0.906670002,1,54855,31,0,0,0,54855,0,1.133280002,0.990000002,0.990000002,1.6,0.990000002,20,0,0,0,0,0,0,-0.609999998
202302,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.177200003,BOX,1.445170003,0,0,0,0,0,0,0,0,1.181400003,1.177200003,1.177200003,0.9,1.177200003,24,0,0,0,0,0,0,0.277200003
202303,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.913040004,BOX,1.364535003,0,0,0,0,0,0,0,0,1.360080003,1.913040004,1.913040004,1.4,1.913040004,27,0,0,0,0,0,0,0.513040004
202304,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,0.475200002,BOX,1.035180003,1,14136768,21,0,0,0,14136768,0,1.188480003,1.188480003,1.188480003,1.1,0.475200002,24,0,0,0,0,0,0,0.088480003
202305,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,0.745200002,BOX,1.025640003,1,23179500,81,0,0,0,8871166.667,0,1.044480003,0.745200002,0.745200002,1,0.745200002,25,0,0,0,0,0,0,-0.254799998
202306,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.338120003,BOX,1.362815003,0,0,0,0,0,0,8585000,0,0.852840002,1.338120003,1.338120003,1.3,1.338120003,26,0,0,0,0,0,0,0.038120003
202307,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.816109284,BOX,1.452760003,0,0,0,0,0,0,5723333.333,0,1.299809763,1.816109284,1.816109284,1.7,1.816109284,26,0,0,0,0,0,0,0.116109284
202308,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.532880003,BOX,1.627830003,0,0,0,0,0,0,0,0,1.562369763,1.532880003,1.532880003,1.4,1.532880003,27,0,0,0,0,0,0,0.132880003
202309,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.139400003,BOX,1.176505003,0,0,0,0,0,0,0,0,1.496129763,1.139400003,1.139400003,1.7,1.139400003,24,0,0,0,0,0,0,-0.560599997
202310,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.785600004,BOX,1.228790003,1,22351056,15,0,0,0,22351056,0,1.485960003,1.785600004,1.785600004,1.4,1.785600004,26,0,0,0,0,0,0,0.385600004
202311,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,0.356400001,BOX,1.122090003,0,0,0,0,0,0,0,0,1.093800003,1.093800003,1.093800003,0.8,0.356400001,26,0,0,0,0,0,0,0.293800003
202312,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.242720003,BOX,1.256620003,0,0,0,0,0,0,0,0,1.128240003,1.242720003,1.242720003,1.1,1.242720003,26,0,0,0,0,0,0,0.142720003
202401,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.561680005,BOX,1.367390004,0,0,0,0,0,0,0,0,1.053600003,1.561680005,1.561680005,1.2,1.561680005,26,0,0,0,0,0,0,0.361680005
202402,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,0.255159001,BOX,0.773370002,0,0,0,0,0,0,0,0,1.019853003,1.019853003,1.019853003,0.6,0.255159001,19,0,0,0,0,0,0,0.419853003
202403,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.296000004,BOX,1.017015003,0,0,0,0,0,0,0,0,1.037613003,1.296000004,1.296000004,1,1.296000004,26,0,0,0,0,0,0,0.296000004
202404,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.380240004,BOX,1.075860003,0,0,0,0,0,0,0,0,0.977133003,1.380240004,1.380240004,0.8,1.380240004,24,0,0,0,0,0,0,0.580240004
202405,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.043280003,BOX,1.340100004,0,0,0,0,0,0,0,0,1.239840004,1.043280003,1.043280003,0.7,1.043280003,26,0,0,0,0,0,0,0.343280003
202406,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.166400003,BOX,1.005390003,0,0,0,0,0,0,0,0,1.196640003,1.166400003,1.166400003,1,1.166400003,25,0,0,0,0,0,0,0.166400003
202407,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.023840003,BOX,1.190770004,0,0,0,0,0,0,0,0,1.077840003,1.023840003,1.023840003,1.2,1.023840003,27,0,0,0,0,0,0,-0.176159997
202408,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.004400003,BOX,1.085200003,0,0,0,0,0,0,0,0,1.064880003,1.004400003,1.004400003,0.9,1.004400003,27,0,0,0,0,0,0,0.104400003
202409,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,1.270080004,BOX,1.032675003,0,0,0,0,0,0,0,0,1.099440003,1.270080004,1.270080004,1.2,1.270080004,23,0,0,0,0,0,0,0.070080004
202410,MT INDEPENDENT SOUTH,SKINCLEANSING,LIFEBUOY,LFB SOAP,0.473040001,BOX,0.838205002,0,0,0,0,0,0,0,0,0.915840003,0.915840003,0.915840003,0.9,0.473040001,27,0,0,0,0,0,0,0.015840003
202312,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX BAR,0.02016,BOX,0.01008,0,0,0,0,0,0,0,0,0.02016,0.02016,0.01928414,0.005036333,0.015109,26,0,0,0,0,0,0,0.014247807
202401,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX BAR,0,BOX,0.0021,0,0,0,0,0,0,0,0,0.01008,0.01008,0.01008,0.001913807,0,26,0,0,0,0,0,0,0.008166193
202402,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX BAR,0,BOX,0.00798,0,0,0,0,0,0,0,0,0.00672,0.00672,0.00672,0.002456723,0,19,0,0,0,0,0,0,0.004263277
202403,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX BAR,0.01008,BOX,0,0,0,0,0,0,0,0,0,0.00336,0.01008,0.01008,0.005244243,0.01008,26,0,0,0,0,0,0,0.004835757
202404,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX BAR,0,BOX,0.0021,0,0,0,0,0,0,0,0,0.00336,0.00336,0.00336,0.00415623,0,24,0,0,0,0,0,0,-0.00079623
202406,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX BAR,0,BOX,0.0021,0,0,0,0,0,0,0,0,0.00336,0.00336,0.00336,0.004069464,0,25,0,0,0,0,0,0,-0.000709464
202408,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX BAR,0.02016,BOX,0.01008,0,0,0,0,0,0,0,0,0.00672,0.02016,0.01928414,0.00641764,0.015109,27,0,0,0,0,0,0,0.0128665
202409,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX BAR,0,BOX,0.00504,0,0,0,0,0,0,0,0,0.00672,0.00672,0.00672,0.003798096,0,23,0,0,0,0,0,0,0.002921904
202410,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX BAR,0,BOX,0.00525,0,0,0,0,0,0,0,0,0.00672,0.00672,0.00672,0.003365028,0,27,0,0,0,0,0,0,0.003354972
202101,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.572400012,MEDIUM BOTTLE,0.511450011,0,0,0,0,0,0,0,0,0.572400012,0.572400012,0.572400012,0.3,0.572400012,25,0,0,0,0,0,0,0.272400012
202102,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.343440007,MEDIUM BOTTLE,0.475940008,0,0,0,0,0,0,0,0,0.45792001,0.45792001,0.45792001,0.4,0.343440007,19,0,0,0,0,0,0,0.05792001
202103,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.739880016,MEDIUM BOTTLE,0.572930011,0,0,0,0,0,0,0,0,0.551906678,0.739880016,0.739880016,0.3,0.739880016,27,0,0,0,0,0,0,0.439880016
202104,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.432480009,MEDIUM BOTTLE,0.638650013,0,0,0,0,0,0,0,0,0.505266677,0.505266677,0.505266677,0.4,0.432480009,24,0,0,0,0,0,0,0.105266677
202105,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.146280003,MEDIUM BOTTLE,0.322770007,0,0,0,0,0,0,0,0,0.439546676,0.439546676,0.439546676,0.3,0.146280003,25,0,0,0,0,0,0,0.139546676
202106,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.782280016,MEDIUM BOTTLE,0.230020005,0,0,0,0,0,0,0,0,0.453680009,0.782280016,0.782280016,0.8,0.782280016,26,0,0,0,0,0,0,-0.017719984
202107,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.190800004,MEDIUM BOTTLE,0.324890007,0,0,0,0,0,0,0,0,0.373120008,0.373120008,0.373120008,0.4,0.190800004,27,0,0,0,0,0,0,-0.026879992
202108,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.139920003,MEDIUM BOTTLESMALL BOTTLE,0.195570004,0,0,0,0,0,0,0,0,0.371000008,0.371000008,0.371000008,0.2,0.139920003,26,0,0,0,0,0,0,0.171000008
202109,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.273480006,MEDIUM BOTTLE,0.47912001,0,0,0,0,0,0,0,0,0.201400004,0.273480006,0.273480006,0.8,0.273480006,25,0,0,0,0,0,0,-0.526519994
202110,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.616920013,SMALL BOTTLEMEDIUM BOTTLE,0.568690012,0,0,0,0,0,0,0,0,0.343440007,0.616920013,0.616920013,0.7,0.616920013,26,0,0,0,0,0,0,-0.083079987
202111,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.445200009,MEDIUM BOTTLE,0.444140009,0,0,0,0,0,0,0,0,0.445200009,0.445200009,0.445200009,0.3,0.445200009,26,0,0,0,0,0,0,0.145200009
202112,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.623280013,MEDIUM BOTTLE,0.694300015,0,0,0,0,0,0,0,0,0.561800012,0.623280013,0.623280013,0.6,0.623280013,27,0,0,0,0,0,0,0.023280013
202201,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.686880014,MEDIUM BOTTLE,0.48601001,0,0,0,0,0,0,0,0,0.585120012,0.686880014,0.686880014,0.6,0.686880014,22,0,0,0,0,0,0,0.086880014
202202,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.896760019,MEDIUM BOTTLE,0.643950014,1,1906320,32,0,0,0,1668030,0,0.735640015,0.896760019,0.896760019,0.6,0.896760019,19,0,0,0,0,0,0,0.296760019
202203,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.133560003,SMALL BOTTLEMEDIUM BOTTLE,0.46057001,0,0,0,0,0,0,238290,0,0.572400012,0.572400012,0.572400012,0.5,0.133560003,27,0,0,0,0,0,0,0.072400012
202204,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.782280016,SMALL BOTTLEMEDIUM BOTTLE,0.653490014,0,0,0,0,0,0,0,0,0.604200013,0.782280016,0.782280016,0.7,0.782280016,24,0,0,0,0,0,0,0.082280016
202205,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,1.023960021,SMALL BOTTLEMEDIUM BOTTLE,0.721330015,2,21822060,41,0,0,0,16499606.34,0,0.646600013,1.023960021,1.023960021,0.5,1.023960021,25,0,0,0,0,0,0,0.523960021
202206,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.667800014,MEDIUM BOTTLESMALL BOTTLE,0.792350017,3,11437920,38,0,0,0,14352390.5,0,0.824680017,0.667800014,0.667800014,1.3,0.667800014,26,0,0,0,0,0,0,-0.632199986
202207,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.922200019,MEDIUM BOTTLE,0.763200016,0,0,0,0,0,0,2407983.158,0,0.871320018,0.922200019,0.922200019,0.7,0.922200019,26,0,0,0,0,0,0,0.222200019
202208,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.096600001,MEDIUM BOTTLE,0.673100014,0,0,0,0,0,0,0,0,0.562200011,0.562200011,0.562200011,0.2,0.096600001,27,0,0,0,0,0,0,0.362200011
202209,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,1.823760009,MEDIUM BOTTLESMALL BOTTLE,0.808950004,3,27528090,38,0,0,0,21732702.63,0,0.94752001,1.823760009,1.730152387,1.1,1.823760009,25,0,0,0,0,0,0,0.630152387
202210,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,1.114560003,MEDIUM BOTTLESMALL BOTTLE,1.114010004,2,67250208.6,36,0,0,0,63705289.22,0,1.011640004,1.114560003,1.114560003,0.9,1.114560003,26,0,0,0,0,0,0,0.214560003
202211,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.421200001,SMALL BOTTLEMEDIUM BOTTLE,0.756780003,3,10714384,39.66666667,0,0,0,17443622.38,0,1.119840004,1.119840004,1.119840004,0.5,0.421200001,26,0,0,0,0,0,0,0.619840004
202212,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.420600002,SMALL BOTTLEMEDIUM BOTTLE,0.580220003,2,4419864,14,0,0,0,7030932.37,0,0.652120002,0.652120002,0.652120002,0.8,0.420600002,27,0,0,0,0,0,0,-0.147879998
202301,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.465120003,MEDIUM BOTTLESMALL BOTTLE,0.477450002,2,40542155.05,55.65714286,0,0,0,22581231.12,0,0.435640002,0.465120003,0.465120003,0.8,0.465120003,20,0,0,0,0,0,0,-0.334879997
202302,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,1.231200004,MEDIUM BOTTLE,1.416480005,3,109390507.9,35.93333333,0,0,0,103200280.7,0,0.705640003,1.231200004,1.231200004,0.9,1.231200004,24,0,0,0,0,0,0,0.331200004
202303,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.341640003,MEDIUM BOTTLE,0.568270003,0,0,0,0,0,0,24151151.09,0,0.679320003,0.679320003,0.679320003,0.6,0.341640003,27,0,0,0,0,0,0,0.079320003
202304,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.91656002,SMALL BOTTLEMEDIUM BOTTLE,0.473600007,3,58232640,40,0,0,0,43674480,0,0.829800009,0.91656002,0.91656002,0.9,0.91656002,24,0,0,0,0,0,0,0.01656002
202305,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.205200005,SMALL BOTTLEMEDIUM BOTTLE,0.604590013,0,0,0,0,0,0,14558160,0,0.487800009,0.487800009,0.487800009,0.7,0.205200005,25,0,0,0,0,0,0,-0.212199991
202306,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,3.556800079,MEDIUM BOTTLESMALL BOTTLE,2.876430064,3,257937513.5,55.52777778,0,0,0,139355935.3,0,1.559520035,3.556800079,1.730152387,1.7,2.700419751,26,0,0,0,0,0,0,0.030152387
202307,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,1.238040028,MEDIUM BOTTLESMALL BOTTLE,1.132020025,3,23906640,35.83333333,0,0,0,139263601.7,0,1.666680037,1.238040028,1.238040028,0.9,1.238040028,26,0,0,0,0,0,0,0.338040028
202308,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.615600014,MEDIUM BOTTLESMALL BOTTLE,0.842380019,3,109518569.1,50.69047619,0,0,0,70201214.48,0,1.80348004,0.615600014,0.615600014,0.3,0.615600014,27,0,0,0,0,0,0,0.315600014
202309,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,1.538208034,SACHETMEDIUM BOTTLESMALL BOTTLE,1.206468027,3,137580940,33.03333333,0,0,0,167489343.5,0,1.130616025,1.538208034,1.538208034,1.5,1.532160034,24,0,0,0,0,0,0,0.038208034
202310,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,1.026000023,SACHETSMALL BOTTLEMEDIUM BOTTLE,0.925680021,3,84451476,39.94444444,0,0,0,78174490.6,0,1.059936024,1.026000023,1.026000023,1.2,1.026000023,26,0,0,0,0,0,0,-0.173999977
202311,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.45828001,SACHETSMALL BOTTLEMEDIUM BOTTLE,1.140000025,3,125195844,46.77777778,0,0,0,99202424.48,0,1.007496022,1.007496022,1.007496022,0.6,0.45828001,26,0,0,0,0,0,0,0.407496022
202312,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,1.470600033,MEDIUM BOTTLESACHET,0.817960018,3,12595746,19.66666667,0,0,0,57499718.55,0,0.984960022,1.470600033,1.470600033,1.1,1.470600033,26,0,0,0,0,0,0,0.370600033
202401,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,1.094400024,MEDIUM BOTTLE,1.248870028,3,308409131.5,50.65925926,0,0,0,188725283.7,0,1.007760022,1.094400024,1.094400024,1,1.094400024,26,0,0,0,0,0,0,0.094400024
202402,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.259920006,MEDIUM BOTTLE,0.988380022,3,41840529,46.58333333,0,0,0,145731261.2,0,0.941640021,0.941640021,0.941640021,1.1,0.259920006,19,0,0,0,0,0,0,-0.158359979
202403,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,1.607400036,MEDIUM BOTTLE,1.102380025,3,70221800,31.27777778,0,0,0,85391276.16,0,0.987240022,1.607400036,1.607400036,0.8,1.607400036,26,0,0,0,0,0,0,0.807400036
202404,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.964440022,MEDIUM BOTTLE,1.029420023,3,23656945,44,0,0,0,16753374.66,0,0.943920021,0.964440022,0.964440022,1.1,0.964440022,24,0,0,0,0,0,0,-0.135559978
202405,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.424080009,MEDIUM BOTTLE,0.856140019,3,36930525,43.52777778,0,0,0,33828719.6,0,0.998640022,0.998640022,0.998640022,0.9,0.424080009,26,0,0,0,0,0,0,0.098640022
202406,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.786600018,MEDIUM BOTTLE,0.487350011,3,111497520,57.11111111,0,0,0,69197751.36,0,0.725040016,0.786600018,0.786600018,2.1,0.786600018,25,0,0,0,0,0,0,-1.313399982
202407,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,0.88920002,MEDIUM BOTTLE,1.089840024,3,91451901,46.78333333,0,0,0,113527478.5,0,0.699960016,0.88920002,0.88920002,1.1,0.88920002,27,0,0,0,0,0,0,-0.21079998
202408,MT INDEPENDENT SOUTH,SKINCLEANSING,LUX,LUX GEL,1.299600029,MEDIUM BOTTLE,1.203840027,3,83637264,49.11111111,0,0,0,83646863.95,0,0.991800022,1.299600029,1.299600029,0.4,1.299600029,27,0,0,0,0,0,0,0.899600029
